Linux 3.13.0-55-generic (hp13-HP-EliteDesk-800-G1-SFF) 	25/06/15 	_x86_64_	(8 CPU)

13:31:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:02:27        all     83,33      0,00     12,53      0,00      0,00      4,14
14:02:28        all     80,45      0,00     14,57      0,00      0,00      4,98
14:02:29        all     83,75      0,00     12,12      0,00      0,00      4,12
14:02:30        all     83,10      0,00     14,39      0,00      0,00      2,50
14:02:31        all     81,20      0,00     13,28      0,00      0,00      5,51
14:02:32        all     89,46      0,00      7,40      0,00      0,00      3,14
14:02:33        all     89,96      0,00      8,28      0,00      0,00      1,76
14:02:34        all     78,62      0,00     12,38      0,00      0,00      9,00
14:02:35        all     80,62      0,00     14,25      0,00      0,00      5,12
14:02:36        all     81,91      0,00     12,31      0,00      0,00      5,78
14:02:37        all     81,95      0,00     14,04      0,00      0,00      4,01
14:02:38        all     80,15      0,00     13,07      0,00      0,00      6,78
14:02:39        all     88,32      0,00      9,30      0,13      0,00      2,26
14:02:40        all     92,00      0,00      6,00      0,00      0,00      2,00
14:02:41        all     81,95      0,00     13,16      0,00      0,00      4,89
14:02:42        all     80,48      0,00     14,77      0,00      0,00      4,76
14:02:43        all     84,19      0,00     12,55      0,00      0,00      3,26
14:02:44        all     79,80      0,00     14,30      0,00      0,00      5,90
14:02:45        all     81,75      0,00     13,63      0,00      0,00      4,62
14:02:46        all     80,25      0,00     13,21      0,00      0,00      6,54
14:02:47        all     92,38      0,00      4,88      0,00      0,00      2,75
14:02:48        all     87,19      0,00      9,30      0,13      0,00      3,39
14:02:49        all     83,94      0,00     14,18      0,00      0,00      1,88
14:02:50        all     84,75      0,00     12,00      0,00      0,00      3,25
14:02:51        all     83,17      0,00     14,34      0,00      0,00      2,49
14:02:52        all     83,21      0,00     14,05      0,00      0,00      2,74
14:02:53        all     82,73      0,00     12,52      0,00      0,00      4,76
14:02:54        all     78,38      0,00     14,88      0,00      0,00      6,75
14:02:55        all     95,86      0,00      1,38      0,00      0,00      2,76
14:02:56        all     82,18      0,00     12,67      0,00      0,00      5,14
14:02:57        all     84,98      0,00     12,64      0,00      0,00      2,38
14:02:58        all     80,88      0,00     13,63      0,00      0,00      5,50
14:02:59        all     79,62      0,00     14,25      0,00      0,00      6,12
14:03:00        all     81,70      0,00     12,78      0,00      0,00      5,51
14:03:01        all     82,94      0,00     14,68      0,00      0,00      2,38
14:03:02        all     90,65      0,00      6,48      0,00      0,00      2,87
14:03:03        all     88,94      0,00      7,91      0,00      0,00      3,14
14:03:04        all     84,00      0,00     12,50      0,00      0,00      3,50
14:03:05        all     80,55      0,00     13,97      0,00      0,00      5,49
14:03:06        all     78,90      0,00     14,48      0,12      0,00      6,49
14:03:07        all     81,20      0,00     12,53      0,00      0,00      6,27
14:03:08        all     80,75      0,00     13,88      0,00      0,00      5,38
14:03:09        all     85,48      0,00      9,01      0,38      0,00      5,13
14:03:10        all     91,99      0,00      5,38      0,00      0,00      2,63
14:03:11        all     82,40      0,00     13,98      0,00      0,00      3,62
14:03:12        all     81,65      0,00     13,98      0,00      0,00      4,37
14:03:13        all     81,35      0,00     14,14      0,00      0,00      4,51
14:03:14        all     85,52      0,00     12,61      0,00      0,00      1,87
14:03:15        all     81,88      0,00     14,00      0,00      0,00      4,12
14:03:16        all     81,58      0,00     12,66      0,00      0,00      5,76
14:03:17        all     92,73      0,00      3,76      0,00      0,00      3,51
14:03:18        all     82,83      0,00     11,53      0,00      0,00      5,64
14:03:19        all     79,62      0,00     12,96      0,00      0,00      7,42
14:03:20        all     79,78      0,00     14,23      0,00      0,00      5,99
14:03:21        all     84,36      0,00     12,27      0,00      0,00      3,38
14:03:22        all     83,77      0,00     13,98      0,00      0,00      2,25
14:03:23        all     82,25      0,00     12,12      0,00      0,00      5,62
14:03:24        all     88,71      0,00      9,28      0,00      0,00      2,01
14:03:25        all     90,46      0,00      6,90      0,00      0,00      2,63
14:03:26        all     80,83      0,00     12,53      0,00      0,00      6,64
14:03:27        all     82,35      0,00     14,27      0,00      0,00      3,38
14:03:28        all     82,35      0,00     12,52      0,00      0,00      5,13
14:03:29        all     81,43      0,00     14,55      0,00      0,00      4,02
14:03:30        all     82,71      0,00     12,41      0,00      0,00      4,89
14:03:31        all     82,79      0,00     12,97      0,00      0,00      4,24
14:03:32        all     94,34      0,00      3,52      0,00      0,00      2,14
14:03:33        all     87,16      0,00      9,73      0,00      0,00      3,12
14:03:34        all     80,85      0,00     14,27      0,00      0,00      4,88
14:03:35        all     85,25      0,00     11,50      0,00      0,00      3,25
14:03:36        all     80,23      0,00     14,14      0,00      0,00      5,63
14:03:37        all     83,02      0,00     13,23      0,00      0,00      3,75
14:03:38        all     82,71      0,00     13,66      0,00      0,00      3,63
14:03:39        all     83,98      0,00     14,02      0,00      0,00      2,00
14:03:40        all     96,37      0,00      0,75      0,00      0,00      2,88
14:03:41        all     82,42      0,00     13,84      0,12      0,00      3,62
14:03:42        all     81,70      0,00     12,53      0,00      0,00      5,76
14:03:43        all     81,73      0,00     14,39      0,00      0,00      3,88
14:03:44        all     79,62      0,00     13,75      0,12      0,00      6,50
14:03:45        all     81,75      0,00     13,25      0,00      0,00      5,00
14:03:46        all     78,42      0,00     14,55      0,00      0,00      7,03
14:03:47        all     92,88      0,00      3,37      0,00      0,00      3,75
14:03:48        all     84,57      0,00     10,41      0,00      0,00      5,02
14:03:49        all     81,52      0,00     12,48      0,00      0,00      5,99
14:03:50        all     82,08      0,00     14,41      0,00      0,00      3,51
14:03:51        all     79,67      0,00     14,18      0,00      0,00      6,15
14:03:52        all     82,81      0,00     12,08      0,00      0,00      5,11
14:03:53        all     81,20      0,00     14,66      0,00      0,00      4,14
14:03:54        all     89,38      0,00      5,50      0,00      0,00      5,12
14:03:55        all     88,93      0,00      9,18      0,00      0,00      1,89
14:03:56        all     81,60      0,00     12,89      0,00      0,00      5,51
14:03:57        all     78,15      0,00     14,98      0,00      0,00      6,87
14:03:58        all     81,83      0,00     14,16      0,00      0,00      4,01
14:03:59        all     84,91      0,00     12,47      0,00      0,00      2,62
14:04:00        all     83,06      0,00     14,07      0,00      0,00      2,86
14:04:01        all     83,92      0,00     11,97      0,12      0,00      3,99
14:04:02        all     92,72      0,00      3,51      0,00      0,00      3,76
14:04:03        all     85,32      0,00     12,05      0,00      0,00      2,63
14:04:04        all     80,82      0,00     12,95      0,00      0,00      6,23
14:04:05        all     80,95      0,00     14,45      0,00      0,00      4,61
14:04:06        all     82,10      0,00     12,64      0,13      0,00      5,13
14:04:07        all     79,67      0,00     14,18      0,38      0,00      5,77
14:04:08        all     82,27      0,00     12,23      0,00      0,00      5,49
14:04:09        all     89,25      0,00      8,38      0,12      0,00      2,25
14:04:10        all     92,22      0,00      6,15      0,00      0,00      1,63
14:04:11        all     82,58      0,00     12,41      0,00      0,00      5,01
14:04:12        all     80,45      0,00     14,41      0,00      0,00      5,14
14:04:13        all     84,77      0,00     12,36      0,00      0,00      2,87
14:04:14        all     84,77      0,00     14,11      0,00      0,00      1,12
14:04:15        all     82,96      0,00     12,28      0,00      0,00      4,76
14:04:16        all     80,93      0,00     14,43      0,00      0,00      4,64
14:04:17        all     93,77      0,00      3,24      0,00      0,00      2,99
14:04:18        all     85,98      0,00     11,26      0,00      0,00      2,75
14:04:19        all     82,73      0,00     14,39      0,13      0,00      2,75
14:04:20        all     84,48      0,00     12,14      0,00      0,00      3,38
14:04:21        all     82,60      0,00     13,77      0,00      0,00      3,63
14:04:22        all     85,41      0,00     12,47      0,00      0,00      2,12
14:04:23        all     82,48      0,00     14,02      0,00      0,00      3,50
14:04:24        all     86,72      0,00     10,40      0,00      0,00      2,88
14:04:25        all     94,00      0,00      4,25      0,00      0,00      1,75
14:04:26        all     80,18      0,00     14,43      0,00      0,00      5,40
14:04:27        all     82,48      0,00     12,64      0,00      0,00      4,88
14:04:28        all     81,70      0,00     14,29      0,00      0,00      4,01
14:04:29        all     83,71      0,00     12,56      0,00      0,00      3,73
14:04:30        all     84,44      0,00     13,30      0,00      0,00      2,26
14:04:31        all     79,60      0,00     14,64      0,00      0,00      5,76
14:04:32        all     96,23      0,00      1,13      0,00      0,00      2,64
14:04:33        all     83,25      0,00     14,00      0,00      0,00      2,75
14:04:34        all     84,50      0,00     12,50      0,25      0,00      2,75
14:04:35        all     82,48      0,00     14,27      0,00      0,00      3,25
